step,microtick,upsilon_num,upsilon_den,beta_num,beta_den,koppa_num,koppa_den,rho_triggered,rho_prime,imbalance_active,upsilon_beta_ratio,convergence_error,phase_limit,structural_deviation,emission_count,psi_transformed,microtick_phase
63,2,1,1,1,1,99534,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,2
63,3,1,1,1,1,99677,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,3
63,4,1,1,1,1,99820,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,4
63,5,1,1,1,1,99963,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,5
63,6,1,1,1,1,100106,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,6
63,7,1,1,1,1,100249,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,7
63,8,1,1,1,1,100392,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,8
63,9,1,1,1,1,100535,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,9
63,10,1,1,1,1,100678,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,10
63,11,1,1,1,1,100821,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,11
64,1,1,1,1,1,100964,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,1
64,2,1,1,1,1,101107,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,2
64,3,1,1,1,1,101250,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,3
64,4,1,1,1,1,101393,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,4
64,5,1,1,1,1,101536,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,5
64,6,1,1,1,1,101679,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,6
64,7,1,1,1,1,101822,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,7
64,8,1,1,1,1,101965,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,8
64,9,1,1,1,1,102108,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,9
64,10,1,1,1,1,102251,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,10
64,11,1,1,1,1,102394,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,11
65,1,1,1,1,1,102537,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,1
65,2,1,1,1,1,102680,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,2
65,3,1,1,1,1,102823,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,3
65,4,1,1,1,1,102966,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,4
65,5,1,1,1,1,103109,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,5
65,6,1,1,1,1,103252,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,6
65,7,1,1,1,1,103395,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,7
65,8,1,1,1,1,103538,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,8
65,9,1,1,1,1,103681,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,9
65,10,1,1,1,1,103824,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,10
65,11,1,1,1,1,103967,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,11
66,1,1,1,1,1,104110,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,1
66,2,1,1,1,1,104253,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,2
66,3,1,1,1,1,104396,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,3
66,4,1,1,1,1,104539,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,4
66,5,1,1,1,1,104682,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,5
66,6,1,1,1,1,104825,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,6
66,7,1,1,1,1,104968,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,7
66,8,1,1,1,1,105111,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,8
66,9,1,1,1,1,105254,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,9
66,10,1,1,1,1,105397,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,10
66,11,1,1,1,1,105540,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,11
67,1,1,1,1,1,105683,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,1
67,2,1,1,1,1,105826,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,2
67,3,1,1,1,1,105969,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,3
67,4,1,1,1,1,106112,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,4
67,5,1,1,1,1,106255,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,5
67,6,1,1,1,1,106398,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,6
67,7,1,1,1,1,106541,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,7
67,8,1,1,1,1,106684,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,8
67,9,1,1,1,1,106827,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,9
67,10,1,1,1,1,106970,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,10
67,11,1,1,1,1,107113,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,11
68,1,1,1,1,1,107256,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,1
68,2,1,1,1,1,107399,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,2
68,3,1,1,1,1,107542,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,3
68,4,1,1,1,1,107685,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,4
68,5,1,1,1,1,107828,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,5
68,6,1,1,1,1,107971,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,6
68,7,1,1,1,1,108114,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,7
68,8,1,1,1,1,108257,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,8
68,9,1,1,1,1,108400,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,9
68,10,1,1,1,1,108543,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,10
68,11,1,1,1,1,108686,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,11
69,1,1,1,1,1,108829,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,1
69,2,1,1,1,1,108972,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,2
69,3,1,1,1,1,109115,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,3
69,4,1,1,1,1,109258,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,4
69,5,1,1,1,1,109401,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,5
69,6,1,1,1,1,109544,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,6
69,7,1,1,1,1,109687,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,7
69,8,1,1,1,1,109830,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,8
69,9,1,1,1,1,109973,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,9
69,10,1,1,1,1,110116,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,10
69,11,1,1,1,1,110259,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,11
70,1,1,1,1,1,110402,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,1
70,2,1,1,1,1,110545,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,2
70,3,1,1,1,1,110688,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,3
70,4,1,1,1,1,110831,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,4
70,5,1,1,1,1,110974,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,5
70,6,1,1,1,1,111117,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,6
70,7,1,1,1,1,111260,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,7
70,8,1,1,1,1,111403,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,8
70,9,1,1,1,1,111546,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,9
70,10,1,1,1,1,111689,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,10
70,11,1,1,1,1,111832,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,11
71,1,1,1,1,1,111975,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,1
71,2,1,1,1,1,112118,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,2
71,3,1,1,1,1,112261,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,3
71,4,1,1,1,1,112404,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,4
71,5,1,1,1,1,112547,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,5
71,6,1,1,1,1,112690,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,6
71,7,1,1,1,1,112833,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,7
71,8,1,1,1,1,112976,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,8
71,9,1,1,1,1,113119,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,9
71,10,1,1,1,1,113262,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,10
71,11,1,1,1,1,113405,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,11
72,1,1,1,1,1,113548,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,1
72,2,1,1,1,1,113691,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,2
72,3,1,1,1,1,113834,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,3
72,4,1,1,1,1,113977,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,4
72,5,1,1,1,1,114120,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,5
72,6,1,1,1,1,114263,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,6
72,7,1,1,1,1,114406,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,7
72,8,1,1,1,1,114549,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,8
72,9,1,1,1,1,114692,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,9
72,10,1,1,1,1,114835,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,10
72,11,1,1,1,1,114978,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,11
73,1,1,1,1,1,115121,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,1
73,2,1,1,1,1,115264,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,2
73,3,1,1,1,1,115407,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,3
73,4,1,1,1,1,115550,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,4
73,5,1,1,1,1,115693,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,5
73,6,1,1,1,1,115836,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,6
73,7,1,1,1,1,115979,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,7
73,8,1,1,1,1,116122,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,8
73,9,1,1,1,1,116265,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,9
73,10,1,1,1,1,116408,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,10
73,11,1,1,1,1,116551,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,11
74,1,1,1,1,1,116694,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,1
74,2,1,1,1,1,116837,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,2
74,3,1,1,1,1,116980,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,3
74,4,1,1,1,1,117123,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,4
74,5,1,1,1,1,117266,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,5
74,6,1,1,1,1,117409,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,6
74,7,1,1,1,1,117552,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,7
74,8,1,1,1,1,117695,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,8
74,9,1,1,1,1,117838,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,9
74,10,1,1,1,1,117981,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,10
74,11,1,1,1,1,118124,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,11
75,1,1,1,1,1,118267,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,1
75,2,1,1,1,1,118410,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,2
75,3,1,1,1,1,118553,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,3
75,4,1,1,1,1,118696,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,4
75,5,1,1,1,1,118839,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,5
75,6,1,1,1,1,118982,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,6
75,7,1,1,1,1,119125,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,7
75,8,1,1,1,1,119268,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,8
75,9,1,1,1,1,119411,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,9
75,10,1,1,1,1,119554,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,10
75,11,1,1,1,1,119697,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,11
76,1,1,1,1,1,119840,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,1
76,2,1,1,1,1,119983,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,2
76,3,1,1,1,1,120126,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,3
76,4,1,1,1,1,120269,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,4
76,5,1,1,1,1,120412,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,5
76,6,1,1,1,1,120555,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,6
76,7,1,1,1,1,120698,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,7
76,8,1,1,1,1,120841,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,8
76,9,1,1,1,1,120984,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,9
76,10,1,1,1,1,121127,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,10
76,11,1,1,1,1,121270,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,11
77,1,1,1,1,1,121413,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,1
77,2,1,1,1,1,121556,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,2
77,3,1,1,1,1,121699,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,3
77,4,1,1,1,1,121842,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,4
77,5,1,1,1,1,121985,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,5
77,6,1,1,1,1,122128,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,6
77,7,1,1,1,1,122271,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,7
77,8,1,1,1,1,122414,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,8
77,9,1,1,1,1,122557,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,9
77,10,1,1,1,1,122700,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,10
77,11,1,1,1,1,122843,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,11
78,1,1,1,1,1,122986,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,1
78,2,1,1,1,1,123129,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,2
78,3,1,1,1,1,123272,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,3
78,4,1,1,1,1,123415,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,4
78,5,1,1,1,1,123558,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,5
78,6,1,1,1,1,123701,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,6
78,7,1,1,1,1,123844,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,7
78,8,1,1,1,1,123987,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,8
78,9,1,1,1,1,124130,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,9
78,10,1,1,1,1,124273,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,10
78,11,1,1,1,1,124416,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,11
79,1,1,1,1,1,124559,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,1
79,2,1,1,1,1,124702,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,2
79,3,1,1,1,1,124845,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,3
79,4,1,1,1,1,124988,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,4
79,5,1,1,1,1,125131,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,5
79,6,1,1,1,1,125274,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,6
79,7,1,1,1,1,125417,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,7
79,8,1,1,1,1,125560,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,8
79,9,1,1,1,1,125703,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,9
79,10,1,1,1,1,125846,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,10
79,11,1,1,1,1,125989,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,11
80,1,1,1,1,1,126132,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,1
80,2,1,1,1,1,126275,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,2
80,3,1,1,1,1,126418,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,3
80,4,1,1,1,1,126561,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,4
80,5,1,1,1,1,126704,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,5
80,6,1,1,1,1,126847,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,6
80,7,1,1,1,1,126990,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,7
80,8,1,1,1,1,127133,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,8
80,9,1,1,1,1,127276,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,9
80,10,1,1,1,1,127419,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,10
80,11,1,1,1,1,127562,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,11
81,1,1,1,1,1,127705,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,1
81,2,1,1,1,1,127848,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,2
81,3,1,1,1,1,127991,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,3
81,4,1,1,1,1,128134,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,4
81,5,1,1,1,1,128277,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,5
81,6,1,1,1,1,128420,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,6
81,7,1,1,1,1,128563,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,7
81,8,1,1,1,1,128706,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,8
81,9,1,1,1,1,128849,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,9
81,10,1,1,1,1,128992,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,10
81,11,1,1,1,1,129135,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,11
82,1,1,1,1,1,129278,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,1
82,2,1,1,1,1,129421,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,2
82,3,1,1,1,1,129564,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,3
82,4,1,1,1,1,129707,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,4
82,5,1,1,1,1,129850,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,5
82,6,1,1,1,1,129993,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,6
82,7,1,1,1,1,130136,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,7
82,8,1,1,1,1,130279,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,8
82,9,1,1,1,1,130422,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,9
82,10,1,1,1,1,130565,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,10
82,11,1,1,1,1,130708,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,11
83,1,1,1,1,1,130851,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,1
83,2,1,1,1,1,130994,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,2
83,3,1,1,1,1,131137,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,3
83,4,1,1,1,1,131280,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,4
83,5,1,1,1,1,131423,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,5
83,6,1,1,1,1,131566,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,6
83,7,1,1,1,1,131709,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,7
83,8,1,1,1,1,131852,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,8
83,9,1,1,1,1,131995,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,9
83,10,1,1,1,1,132138,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,10
83,11,1,1,1,1,132281,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,11
84,1,1,1,1,1,132424,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,1
84,2,1,1,1,1,132567,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,2
84,3,1,1,1,1,132710,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,3
84,4,1,1,1,1,132853,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,4
